record_id,ao_locus_tag,liu_ao_locus_tag,liu_source_raw,liu_table_row,gene_name,function,record_type,subsystem,subsystem_source,subsystem_confidence,subsystem_rationale,pathway_order,compartment,compartment_source,compartment_confidence,glycosylation_role,glycosylation_role_source,glycosylation_role_confidence,sig_all_three,direction_all_three,record_origin,evidence_source,yeast_ortholog,citation,mapping_status,mapping_method,manual_review_required,uniprot_accession,kegg_gene_id,kegg_ko,ncbi_gene_id
AOR00333,AO090011000398,AO090011000398,||Oliveira et al (2010)|,S1:335,,Dynamin GTPase,machinery_component,hdsv,liu2014,high,Verified Liu 2014 Table S1 subsystem.,110.0,vesicle,subsystem_inference,medium,none,,,False,,liu2014,aspergillus_homolog,VPS1,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2U0L0,aor:AO090011000398,,5998141
AOR00334,AO090102000348,AO090102000348,||Oliveira et al (2010)|,S1:336,,Dynamin GTPase,machinery_component,hdsv,liu2014,high,Verified Liu 2014 Table S1 subsystem.,110.0,vesicle,subsystem_inference,medium,none,,,False,,liu2014,aspergillus_homolog,VPS1,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UAK6,aor:AO090102000348,ko:K23481,5994587
AOR00335,AO090113000006,AO090113000006,|wang et al 2010-AO||,S1:337,,"CPY; Vacuolar protein sorting , vacuolar protein sorting",machinery_component,cpy_pathway,liu2014_description,medium,Specific function stated in Liu 2014 description.,120.0,vacuole,subsystem_inference,medium,none,,,False,,liu2014,unknown,VPS16 ,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2U5U2,aor:AO090113000006,ko:K20180,
AOR00336,AO090701000263,AO090701000263,|wang et al 2010-AO||,S1:338,,"COPII; Vesicular transport of proteins between ER and Golgi, membrane coat complex Retromer, subunit VPS5/SNX1",machinery_component,copii,liu2014_description,medium,Specific function stated in Liu 2014 description.,70.0,vesicle,subsystem_inference,medium,none,,,False,,liu2014,unknown,VPS17,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2U8W9,aor:AO090701000263,ko:K28986,5995186
AOR00337,AO090023000765,AO090023000765,|wang et al 2010-AO|Oliveira et al 2010-A. niger|,S1:339,,"Rab5 GTPase; Vesicle trafficking/transport , GTPase (early to late endosome) ",machinery_component,,unassigned,low,Available evidence does not distinguish a primary subsystem.,,unknown,uniprot_conflict,low,none,,,False,,liu2014,aspergillus_homolog,VPS21/YPT52 ,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UGP5,aor:AO090023000765,ko:K07888,5993274
AOR00338,AO090012000925,AO090012000925,|wang et al 2010-AO||,S1:340,,"COPII; Vesicular transport of proteins between ER and Golgi, membrane coat complex Retromer, subunit VPS29/PEP11",machinery_component,copii,liu2014_description,medium,Specific function stated in Liu 2014 description.,70.0,vesicle,subsystem_inference,medium,none,,,False,,liu2014,unknown,VPS29,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UBN9,aor:AO090012000925,ko:K18467,5988339
AOR00339,AO090026000225,AO090026000225,|wang et al 2010-AO||,S1:341,,"CPY; Vacuolar protein sorting , Probable vacuolar sorting protein hbrA ",machinery_component,cpy_pathway,liu2014_description,medium,Specific function stated in Liu 2014 description.,120.0,vacuole,subsystem_inference,medium,none,,,False,,liu2014,unknown,VPS33 ,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UFF8,aor:AO090026000225,ko:K20182,5993737
AOR00340,AO090003000586,AO090003000586,|wang et al 2010-AO|Oliveira et al 2010-A. niger|,S1:342,,"Retromer coat; Vesicular transport of proteins between ER and Golgi, membrane coat complex Retromer, subunit VPS35",machinery_component,cpy_pathway,current_annotation,medium,Specific current database function annotation.,120.0,membrane,uniprot,high,none,,,False,,liu2014,aspergillus_homolog,VPS35,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UL15,aor:AO090003000586,ko:K18468,5991735
AOR00341,AO090005001298,AO090005001298,|wang et al 2010-AO||,S1:343,,"CPY; Vacuolar protein sorting , vacuolar protein sorting AAA-ATPase (endosome to vacuole) ",machinery_component,cpy_pathway,liu2014_description,medium,Specific function stated in Liu 2014 description.,120.0,unknown,uniprot_conflict,low,none,,,False,,liu2014,unknown,VPS4 ,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UQD2,aor:AO090005001298,ko:K12196,5990180
AOR00342,AO090003000675,AO090003000675,|wang et al 2010-AO||,S1:344,,"CPY; Vacuolar protein sorting , VPS (Golgi to vacuole) ",machinery_component,cpy_pathway,liu2014_description,medium,Specific function stated in Liu 2014 description.,120.0,vacuole,subsystem_inference,medium,none,,,False,,liu2014,unknown,VPS41 ,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UKU2,aor:AO090003000675,ko:K20184,5991808
AOR00343,AO090701000053,AO090701000053,inparanoid+besthit|wang et al 2010-AO||,S1:345,,"CPY; Vacuolar protein sorting , vacuolar sorting protein VPS45/Stt10 (Sec1 family)(Golgi to endosome)",machinery_component,cpy_pathway,liu2014_description,medium,Specific function stated in Liu 2014 description.,120.0,membrane,uniprot,high,none,,,False,,liu2014,yeast_inference,VPS45,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2U9F2,aor:AO090701000053,ko:K12479,5995003
AOR00344,AO090009000311,AO090009000311,|wang et al 2010-AO||,S1:346,,"COPII; Vesicular transport of proteins between ER and Golgi, membrane coat complex Retromer, subunit VPS5/SNX1",machinery_component,copii,liu2014_description,medium,Specific function stated in Liu 2014 description.,70.0,unknown,uniprot_conflict,low,none,,,False,,liu2014,unknown,VPS5,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UUH6,aor:AO090009000311,ko:K17917,5988721
AOR00345,AO090003000939,AO090003000939,|wang et al 2010-AO||,S1:347,,"CPY; Vacuolar protein sorting , vacuolar protein sorting",machinery_component,cpy_pathway,liu2014_description,medium,Specific function stated in Liu 2014 description.,120.0,Golgi,uniprot,high,none,,,False,,liu2014,unknown,VPS52 ,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UK62,aor:AO090003000939,ko:K20298,5992038
AOR00346,AO090003000609,AO090003000609,||Oliveira et al 2010-A. niger|,S1:348,,Proteolysis,machinery_component,,unassigned,low,Available evidence does not distinguish a primary subsystem.,,unknown,unassigned,low,none,,,False,,liu2014,aspergillus_homolog,VPS70,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UKZ4,aor:AO090003000609,,5991756
AOR00347,AO090003000972,AO090003000972,||Oliveira et al (2010)|,S1:349,,Vacuolar protein sorting,machinery_component,cpy_pathway,liu2014_description,medium,Specific function stated in Liu 2014 description.,120.0,vacuole,subsystem_inference,medium,none,,,False,,liu2014,aspergillus_homolog,VPS70,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UK33,aor:AO090003000972,ko:K01301,5992067
AOR00348,AO090009000688,AO090009000688,||Oliveira et al 2010-A. niger|,S1:350,gmt1,GDP-Mannose transporter,machinery_component,,unassigned,low,Available evidence does not distinguish a primary subsystem.,,unknown,uniprot_conflict,low,none,,,False,,liu2014,aspergillus_homolog,VRG4,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UTL1,aor:AO090009000688,ko:K15356,
AOR00349,AO090012000979,AO090012000979,||Oliveira et al 2010-A. niger|,S1:351,,VTC subunit,machinery_component,,unassigned,low,Available evidence does not distinguish a primary subsystem.,,unknown,uniprot_conflict,low,none,,,False,,liu2014,aspergillus_homolog,VTC3,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UBI9,aor:AO090012000979,ko:K27691,5988389
AOR00350,AO090011000795,AO090011000795,||Oliveira et al 2010-A. niger|,S1:352,,VTC subunit,machinery_component,,unassigned,low,Available evidence does not distinguish a primary subsystem.,,unknown,unassigned,low,none,,,False,,liu2014,aspergillus_homolog,VTC4,10.1186/1752-0509-8-73,ambiguous,AO090 tag has multiple UniProt candidates; no candidate selected,True,,,ko:K27692,
AOR00351,AO090003001144,AO090003001144,||Oliveira et al 2010-A. niger|,S1:353,,Qb.III.b type SNARE,machinery_component,snare,liu2014_description,medium,Specific function stated in Liu 2014 description.,140.0,membrane,uniprot,high,none,,,False,,liu2014,aspergillus_homolog,VTI1,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UJN0,aor:AO090003001144,ko:K08493,5992220
AOR00352,AO090020000468,AO090020000468,inparanoid+besthit|wang et al 2010-AO||,S1:354,,"Erglycosylation; Glycosylation/modification , oligosaccharyltransferase complex, βSU",machinery_component,er_glycosylation,liu2014_description+uniprot+kegg_ko,high,"WBP1 is the ER oligosaccharyltransferase beta subunit (KO K12670), making N-glycan transfer its most specific function.",30.0,unknown,uniprot_conflict,low,n_glycan_transfer,curated_multi_source_evidence,high,False,,liu2014,yeast_inference,WBP1,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2U468,aor:AO090020000468,ko:K12670,5997085
AOR00353,AO090003000068,AO090003000068,||Oliveira et al 2010-A. niger|,S1:355,,Ser/Thr kinase: septin assembly,machinery_component,,unassigned,low,Available evidence does not distinguish a primary subsystem.,,unknown,unassigned,low,none,,,False,,liu2014,aspergillus_homolog,YCK2,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UMB2,aor:AO090003000068,ko:K02218,5991288
AOR00354,AO090003000801,AO090003000801,||Oliveira et al 2010-A. niger|,S1:356,,Chaperone for protein translocation,machinery_component,folding,kegg_pathway,low,"Single mapped KEGG pathway; broad, low-confidence placement.",40.0,ER,subsystem_inference,medium,none,,,False,,liu2014,aspergillus_homolog,YDJ1,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,True,Q2UKI0,aor:AO090003000801,ko:K09503,5991920
AOR00355,AO090003000506,AO090003000506,||Oliveira et al 2010-A. niger|,S1:357,,Invertase secretion in yeast,machinery_component,folding,kegg_pathway,low,"Single mapped KEGG pathway; broad, low-confidence placement.",40.0,unknown,uniprot_conflict,low,none,,,False,,liu2014,aspergillus_homolog,YET3,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UL88,aor:AO090003000506,ko:K14009,5991662
AOR00356,AO090701000164,AO090701000164,||Oliveira et al 2010-A. niger|,S1:358,,COPII/Golgi fusion,machinery_component,copii,liu2014,high,Verified Liu 2014 Table S1 subsystem.,70.0,unknown,uniprot_conflict,low,none,,,True,up,liu2014,aspergillus_homolog,YIF1,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2U957,aor:AO090701000164,ko:K20362,5995098
AOR00357,AO090003000038,AO090003000038,||Oliveira et al 2010-A. niger|,S1:359,,Interacts with Rab GTPases,machinery_component,copii,liu2014,high,Verified Liu 2014 Table S1 subsystem.,70.0,membrane,uniprot,high,none,,,False,,liu2014,aspergillus_homolog,YIP3,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UMD9,aor:AO090003000038,ko:K20359,5991261
AOR00358,AO090023000584,AO090023000584,||Oliveira et al 2010-A. niger|,S1:360,,R.II tye SNARE,machinery_component,snare,liu2014,high,Verified Liu 2014 Table S1 subsystem.,140.0,unknown,uniprot_conflict,low,none,,,False,,liu2014,aspergillus_homolog,YKT6,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UH49,aor:AO090023000584,ko:K08516,5993120
AOR00359,AO090009000178,AO090009000178,||Oliveira et al 2010-A. niger|,S1:361,,"α-1,2-Mannosidase",machinery_component,erad,aspergillus_homolog+uniprot+yeast_ortholog+kegg_ko,medium,The A. oryzae protein is a class I alpha-mannosidase (KO K01230); its MNL2 ortholog is ER-localized and functions in ERAD quality control.,60.0,unknown,uniprot_conflict,low,n_glycan_trimming,curated_multi_source_evidence,high,False,,liu2014,aspergillus_homolog,YLR057W,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UUU1,aor:AO090009000178,ko:K01230,5988606
AOR00360,AO090005000158,AO090005000158,||Oliveira et al 2010-A. niger|,S1:362,,Supressor of Bud 5,machinery_component,putative_mitochondria_protein,liu2014,high,Verified Liu 2014 Table S1 subsystem.,180.0,unknown,unassigned,low,none,,,False,,liu2014,aspergillus_homolog,YNL320W,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UT49,aor:AO090005000158,ko:K24083,5989213
AOR00361,AO090011000717,AO090011000717,bhits|||,S1:363,,ER tubular morphology,machinery_component,,unassigned,low,Available evidence does not distinguish a primary subsystem.,,membrane,uniprot,high,none,,,False,,liu2014,unknown,YOP1,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2TZU5,aor:AO090011000717,,5998406
AOR00362,AO090023000334,AO090023000334,bhits|||,S1:364,,ERADL,machinery_component,erad,liu2014,high,Verified Liu 2014 Table S1 subsystem.,60.0,unknown,uniprot_conflict,low,none,,,True,up,liu2014,unknown,YOS9,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UHS2,aor:AO090023000334,ko:K10088,5992897
AOR00363,AO090102000638,AO090102000638,inparanoid+besthit|wang et al 2010-AO||,S1:365,,"COPII; Vesicle trafficking/transport , GTPase (cis to medial Golgi) ",machinery_component,copii,liu2014_description,medium,Specific function stated in Liu 2014 description.,70.0,vesicle,subsystem_inference,medium,none,,,False,,liu2014,yeast_inference,YPT1,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2U9W5,aor:AO090102000638,ko:K07874,5994828
AOR00364,AO090005000880,AO090005000880,|wang et al 2010-AO|Oliveira et al 2010-A. niger|,S1:366,,"Rab11 GTPase, COPI; Vesicle trafficking/transport ",machinery_component,copi,liu2014,high,Verified Liu 2014 Table S1 subsystem.,80.0,membrane,uniprot,high,none,,,False,,liu2014,aspergillus_homolog,"YPT31, YPT32 ",10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2URC8,aor:AO090005000880,ko:K07904,5989834
AOR00365,AO090003000619,AO090003000619,|wang et al 2010-AO||,S1:367,,"Vesicle trafficking/transport , ",machinery_component,,unassigned,low,Available evidence does not distinguish a primary subsystem.,,unknown,unassigned,low,none,,,False,,liu2014,unknown,"YPT51,YPT53 ",10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UKY4,aor:AO090003000619,,5991766
AOR00366,AO090012000273,AO090012000273,|wang et al 2010-AO|Oliveira et al 2010-A. niger|,S1:368,,"Rab6 GTPase SrgC, CPY; Vesicle trafficking/transport , GTPase (Golgi to vacuole)",machinery_component,,unassigned,low,Available evidence does not distinguish a primary subsystem.,,unknown,unassigned,low,none,,,False,,liu2014,aspergillus_homolog,YPT6,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UD88,aor:AO090012000273,,5987790
AOR00367,AO090120000329,AO090120000329,|wang et al 2010-AO||,S1:369,,"CPY; Vesicle trafficking/transport , GTPase (late endosome to vacuole) ",machinery_component,,unassigned,low,Available evidence does not distinguish a primary subsystem.,,unknown,unassigned,low,none,,,False,,liu2014,unknown,YPT7 ,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2U694,aor:AO090120000329,ko:K07897,
AOR00368,AO090005000965,AO090005000965,||Oliveira et al 2010-A. niger|,S1:370,,Proteolysis,machinery_component,mitochondrial_m_aaa_protease,liu2014,high,Verified Liu 2014 Table S1 subsystem.,190.0,unknown,unassigned,low,none,,,False,,liu2014,aspergillus_homolog,YTA12,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2UR54,aor:AO090005000965,,5989908
AOR00369,AO090011000292,AO090011000292,||Oliveira et al 2010-A. niger|,S1:371,,DnaJ protein,machinery_component,,unassigned,low,Available evidence does not distinguish a primary subsystem.,,cytosol,uniprot,high,none,,,False,,liu2014,aspergillus_homolog,ZUO1,10.1186/1752-0509-8-73,exact,direct AO090 locus-tag match,False,Q2U0V3,aor:AO090011000292,ko:K09522,5998048
